name,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class,Class_prob,Class_prob_e,true_Class,conf_flag
2CXO J201014.1+361035,2.2222222222222e-05,0.03390333022382743,0.5700392788102783,0.29013028129237584,0.02972927882566597,0.03318487521941002,3.4444444444444e-05,0.04295628896177564,0.00022222222222222,0.018168665468344506,0.0654360079435282,0.061784492151395,0.013568294010200217,0.017345910965760575,0.0002574225463658471,0.012990691279397821,HM-STAR,0.5700392788102783,0.0654360079435282,HM-STAR,1
2CXO J201312.7+382659,1.1111111111111e-05,0.000490155854344887,0.0729005077008365,5.015723270440152e-05,0.9152235932820951,0.000167407407407404,0.0,0.011157067411500497,0.00011111111111111003,0.0010186847715305371,0.045233528128401514,0.0003167680476814834,0.04973067759501561,0.0005946636554996257,0.0,0.00770383773823047,LM-STAR,0.9152235932820951,0.04973067759501561,LM-STAR,1
2CXO J201432.0+411249,0.0,0.0009712696844526741,0.6910227521163341,0.008522947272933033,0.07393808744901773,0.00089099180998253,0.0,0.22465395166727986,0.0,0.0025109061596726525,0.08954358540848772,0.01458902402400317,0.07473188764586552,0.0015874257334114793,0.0,0.062133233528804045,HM-STAR,0.6910227521163341,0.08954358540848772,HM-STAR,1
2CXO J201432.4+411453,0.0,9.555382826480915e-07,0.0021385795519394306,0.0,0.9972672334871217,0.0,0.0,0.0005932314226562941,0.0,5.77511403662138e-06,0.00413577284318434,0.0,0.004446310097501904,0.0,0.0,0.0012832966639849206,LM-STAR,0.9972672334871217,0.004446310097501904,LM-STAR,1
2CXO J201514.3+411531,0.0,3.9617593106192176e-07,0.00023700757652363153,0.0,0.9996103143360574,0.0,0.0,0.00015228191148797954,0.0,1.4596798494289547e-06,0.0008287380743897396,0.0,0.001059620652860192,0.0,0.0,0.0004512256462482503,LM-STAR,0.9996103143360574,0.001059620652860192,LM-STAR,1
2CXO J201536.0+370458,1.3661202185792352e-07,0.7845724539503354,0.0009533067309141979,3.3333333333333e-05,0.0002696146693792761,0.21304249160987943,0.00020210165220051652,0.000926561441936012,1.3661202185792352e-06,0.1272406527317039,0.001733571649908484,0.0002474461148373461,0.0007445660075005227,0.12603601005959084,0.0007505873296878321,0.0011923010568106213,CV,0.7845724539503354,0.1272406527317039,CV,1
2CXO J201536.9+371123,9.480494031532515e-05,0.8418761518422845,0.002172936507936478,0.06880099365213375,0.0015474962029179348,0.06730903903370328,0.006254296396496642,0.01194428142421191,0.0004910308791439038,0.062207788633266,0.002307325421619266,0.04358281973529509,0.0021645494334550266,0.025160168360388275,0.006325091570652866,0.006247857303240231,CV,0.8418761518422845,0.062207788633266,CV,1
2CXO J201546.6+371532,0.0,0.0010755526585166217,0.616161776223637,0.0006384192925303542,0.21014378950609985,0.002651173410360371,0.0,0.16932928890885574,0.0,0.0016574614130607352,0.09459600142145214,0.0014464543549997202,0.08034624048974837,0.0030984102912935555,0.0,0.054104410106814334,HM-STAR,0.616161776223637,0.09459600142145214,HM-STAR,1
2CXO J201618.5+370925,0.0,3.384714815173189e-05,0.003342694454508605,0.0,0.9962405906474929,0.0,0.0,0.0003828677498467345,0.0,0.00033328706183061174,0.005087265823726309,0.0,0.0054538720785202045,0.0,0.0,0.0008767131065729768,LM-STAR,0.9962405906474929,0.0054538720785202045,LM-STAR,1
2CXO J201622.7+370711,0.0,0.0001444770201434703,0.07294908456124813,0.000249536609436462,0.9193804871070406,8.250825082508252e-08,0.0,0.007276332193880566,0.0,0.0008132606511245501,0.0751175565959871,0.002184247611355399,0.09044007882596211,8.250825082508253e-07,0.0,0.015973687657246723,LM-STAR,0.9193804871070406,0.09044007882596211,LM-STAR,1
2CXO J201722.6+060305,0.027947055565650882,0.01636874452779761,0.003906463604871448,9.260123859264413e-07,0.0007256277289201099,0.49411935903584076,0.4568229997492355,0.00010882377529764753,0.02839086060856263,0.02670038058871244,0.003810415678907731,6.449275845542845e-06,0.0012397636861236584,0.1867712463763536,0.18286093268271938,0.0004817408929080092,LMXB,0.49411935903584076,0.1867712463763536,LMXB,0
2CXO J201740.2+362520,0.0,1.1800677938548207e-05,0.0034235696970540503,0.0,0.9937207342573867,0.0,0.0,0.0028438953676206973,0.0,0.00011106832605258374,0.0060539736168414605,0.0,0.00766619548092848,0.0,0.0,0.0030791759182823503,LM-STAR,0.9937207342573867,0.00766619548092848,LM-STAR,1
2CXO J201755.8+362507,0.00826586610603531,0.05833499026803377,0.005339274725360865,1.1361001298166376e-05,0.0016996642022328928,0.34276649962559885,0.5797025860469075,0.0038797580245324126,0.027324262487873136,0.042548177103130046,0.015812518692504458,5.3338409913170115e-05,0.0052976505610806785,0.1514541113916665,0.15908441859920588,0.007070620203520704,NS,0.5797025860469075,0.15908441859920588,NS,0
2CXO J201918.2+112714,0.7309170729641373,0.009739123091133313,0.04050173525008088,8.220304151253595e-08,6.343169547056232e-05,0.12358190459847158,0.09110627678618609,0.004090373411478557,0.13308577956290107,0.01036317700257638,0.021299365181320813,8.220304151253594e-07,0.0002974503382906941,0.11567005265153495,0.04632823696393976,0.004290341511281139,AGN,0.7309170729641373,0.13308577956290107,AGN,1
2CXO J201949.1+405209,1.1111111111111e-05,0.0073845515798091135,0.7495414012142553,0.008485155966720814,0.11815964063863539,0.004799129182628474,1.7777777777777e-05,0.1116012325290619,0.00011111111111111002,0.008748338415904887,0.08798149207225049,0.0106079861570556,0.06711155267404133,0.005006337018481186,0.00012899798007216998,0.02995832126392426,HM-STAR,0.7495414012142553,0.08798149207225049,HM-STAR,1
2CXO J202027.9+435116,0.0,0.10507441756557862,0.32638785999034853,0.17769303571428569,0.24692503644716335,0.03327967903828194,0.000176666666666664,0.110463304577675,0.0,0.024220167757301233,0.043461207140156714,0.036934910083863494,0.04433934343170109,0.013121177768748202,0.000613650473481389,0.021731817133026285,HM-STAR,0.32638785999034853,0.043461207140156714,HM-STAR,0
2CXO J202105.4+365104,0.000614260334361784,0.30076021155681654,0.020383546344354526,6.500035674760594e-08,0.0003979290795957409,0.10700602297198689,0.5699153957652472,0.000922568947280458,0.0010106131934216086,0.07857630774738247,0.010123022320213166,6.500035674760595e-07,0.001041314847855329,0.04094878249916092,0.09143780953236731,0.0011894235654334232,NS,0.5699153957652472,0.09143780953236731,NS,0
2CXO J202144.3+372230,0.0,0.05280748862795492,0.6365341223391677,0.15755220558069546,0.020429945248622846,0.00784008618982549,0.000168888888888883,0.12466726312484455,0.0,0.028577968236969536,0.07999905849255715,0.06532994431188584,0.01080261437870913,0.0063513361860220345,0.0004730497140091809,0.03311964092524787,HM-STAR,0.6365341223391677,0.07999905849255715,HM-STAR,1
2CXO J202206.7+613658,0.9592594047619049,0.003476666666666636,2.5e-05,0.00307031746031743,0.00033666666666666,0.017133134920634875,0.000249999999999997,0.016448809523809477,0.01744532462116048,0.0034087629056156863,0.00025,0.002788714131768503,0.0007550726323570886,0.009807056399598184,0.0007370488806723056,0.009211065491726119,AGN,0.9592594047619049,0.01744532462116048,AGN,1
2CXO J202221.6+384214,0.3871426022729873,0.0007301241391011154,0.0006024837419072043,8.919148918259801e-05,3.4555293884975506e-06,0.0024935352877537404,0.6040426322181893,0.004895975321490164,0.29210890899786546,0.0010276241032071154,0.0011996720992805067,0.00036522771685468903,1.607442911533661e-05,0.0023750306209936022,0.29300267456786805,0.004908491346920752,NS,0.6040426322181893,0.29300267456786805,NS,0
2CXO J202403.8+335201,0.0,0.06390800659165856,0.023956379423844754,0.07759131515516525,0.06373686389538205,0.32304338505151875,0.014080716435999644,0.4336833334464308,0.0,0.020874889566731135,0.01136005735209753,0.02396019966597391,0.03166441904933773,0.05050246431642359,0.007881810540176809,0.05117316575515513,YSO,0.4336833334464308,0.05117316575515513,LMXB,0
2CXO J202819.8+333204,0.09178855048441799,0.004718921335716303,0.0017432932745528702,2.2749475936028657e-06,0.00032799046469375885,0.49033871727542383,0.3867046819337666,0.02437557028383492,0.1011687536098061,0.015146260494879916,0.004025628949183195,1.2296248239387522e-05,0.000956021273447144,0.2097829882700994,0.23173340053399993,0.02537732550999386,LMXB,0.49033871727542383,0.2097829882700994,NS,0
2CXO J203137.2+412335,0.0,0.004403833464794619,0.006958890406718754,0.000301111111111107,0.9413404581418896,0.0010799735449735321,8.368532206969e-06,0.045907364798305324,0.0,0.0043177996032501016,0.005220618966465212,0.0008034166037504631,0.02611093718211878,0.00178550308254034,8.368532206968999e-05,0.0219437501006521,LM-STAR,0.9413404581418896,0.02611093718211878,LM-STAR,1
2CXO J203141.6+412820,0.0,0.00218594940088223,0.9550257036024192,0.0003719380636706831,0.00951148353249717,0.0015160985484349728,0.0,0.03138882685209562,0.0,0.003475165967430541,0.06809053916076292,0.0008571816769568154,0.051813140167467436,0.0023245426346785126,0.0,0.02174451655623766,HM-STAR,0.9550257036024192,0.06809053916076292,HM-STAR,1
2CXO J203145.3+411826,0.0,0.005699163935405799,0.9531080947662112,0.007112388531655799,0.012138235866694509,9.953700577199595e-05,0.0,0.021842579894260684,0.0,0.0050325128769099356,0.0243853352824201,0.009111628093089935,0.008528283468275919,0.000484948051358479,0.0,0.01160977807359149,HM-STAR,0.9531080947662112,0.0243853352824201,HM-STAR,1
2CXO J203147.5+410638,0.0,1.2190257977925396e-05,0.003493597915136522,0.0,0.995690115181495,2.2222222222222e-05,0.0,0.0007818744231683405,0.0,0.00011103619565421317,0.007675095176650255,0.0,0.009050670307990723,0.00022222222222222,0.0,0.0021440954765608506,LM-STAR,0.995690115181495,0.009050670307990723,LM-STAR,1
2CXO J203149.6+412826,0.0,0.016094668894253147,0.07539814771086743,0.0023701229860225085,0.8708783934688088,0.001538946540378111,0.0,0.03371972039966989,0.0,0.012155574607291284,0.08184621265797855,0.00332703343911285,0.09793813058281592,0.0022326053011483267,0.0,0.01967008922594147,LM-STAR,0.8708783934688088,0.09793813058281592,HM-STAR,1
2CXO J203151.3+412323,0.0,0.04258301136476173,0.051109365831208516,0.003007677275010247,0.6513851801057807,0.017730931216931166,9.0555555555554e-05,0.23409327865075194,0.0,0.022889910282417165,0.019751298992545022,0.003740687382243295,0.07540061005885779,0.009663226250541728,0.00036182524568844764,0.04998346688635537,LM-STAR,0.6513851801057807,0.07540061005885779,LM-STAR,1
2CXO J203159.6+411450,0.0,0.0014570373933595999,0.9225839418606117,0.0010609036871960385,0.03954058507063871,1.693776534854106e-05,1.1111111111111e-05,0.035329483111734235,0.0,0.0027301540569077353,0.058375185298620645,0.006007290510762859,0.03853575180767944,8.3658304002606e-05,0.00011111111111111005,0.022442101780871294,HM-STAR,0.9225839418606117,0.058375185298620645,HM-STAR,1
2CXO J203206.2+404829,0.0,0.024320382670383722,0.6611506092707138,0.1357697870871954,0.004765349813629732,0.004216493325398735,0.000222222222222217,0.16955515561045623,0.0,0.010866345389393205,0.05724011989547297,0.0432878663766534,0.004055424097273491,0.004384550401165977,0.0008393906304591084,0.034217486482228714,HM-STAR,0.6611506092707138,0.05724011989547297,HM-STAR,1
2CXO J203213.1+412724,0.0,0.0066033310635429275,0.5877005123824385,0.0689085641033248,0.03571343602231987,0.13855611859581043,4.2222222222222005e-05,0.16247581561034116,0.0,0.005163951827543551,0.06140276328029195,0.02968150152064726,0.015536659504908646,0.06312366501686326,0.0002520795168262221,0.032127262921459496,HM-STAR,0.5877005123824385,0.06140276328029195,HMXB,1
2CXO J203213.8+412741,0.0,0.0012078058941637749,0.9008349973434261,0.010101023168529137,0.036292990062465724,0.0008642873653285508,0.0,0.050698896166086554,0.0,0.005542074571257539,0.09775391464503472,0.006717244900962041,0.06890341951502724,0.001661620501167278,0.0,0.037831925271178846,HM-STAR,0.9008349973434261,0.09775391464503472,HM-STAR,1
2CXO J203214.7+412739,0.0,0.002207864190526396,0.9580718647653197,0.011819702672561692,0.003578959698961253,0.0009964426490455325,0.0,0.023325166023585364,0.0,0.002520655013203695,0.025967325571180706,0.010578176533388713,0.003977327018724243,0.0021861799668842106,0.0,0.013493803402508045,HM-STAR,0.9580718647653197,0.025967325571180706,HM-STAR,1
2CXO J203227.2+412156,0.0,0.005386699435213236,0.9249921223962165,0.021288726521363276,0.016231444577885244,0.0094743706335578,2.2222222222222e-05,0.02260441421354155,0.0,0.004488598013610699,0.05405885003096257,0.01734856341065628,0.01581269304159606,0.009910520586685102,0.00022222222222222006,0.022088411122470692,HM-STAR,0.9249921223962165,0.05405885003096257,HM-STAR,1
2CXO J203234.8+405617,0.0,0.00027032905971549197,0.9947916582416658,0.0014750284101360334,0.0008600165783323002,0.00010534576933657845,0.0,0.002497621940813718,0.0,0.001291532728941676,0.011005008700228773,0.006195562072442564,0.0012339374090690853,0.000868926702820269,0.0,0.002749963375843728,HM-STAR,0.9947916582416658,0.011005008700228773,HM-STAR,1
2CXO J203236.8+401351,4.4444444444444e-05,0.022079063919396694,0.36350288854820306,0.12053722305388384,0.3689963360499791,0.02791808257271676,0.000142777777777776,0.09677918363359819,0.00026986484726617744,0.011224444977431748,0.06033806329766892,0.05340152985859336,0.09184919173152699,0.01617069554119889,0.0006144057196411163,0.03712228449709792,LM-STAR,0.3689963360499791,0.09184919173152699,HM-STAR,0
2CXO J203238.3+412857,0.0,0.00374821649306562,0.9406143271244011,0.0056967893857248555,0.013185328260684135,0.0021112807663114723,0.0,0.034644057969812715,0.0,0.0174960107702793,0.07749031646826303,0.008321844355940867,0.04275857147615099,0.0031995103067252086,0.0,0.0172212324834154,HM-STAR,0.9406143271244011,0.07749031646826303,HM-STAR,1
2CXO J203239.6+405041,0.0,0.0007075060063781709,0.9328185822022516,0.008662648761511993,0.026637904395617848,0.0016163377910405718,0.0,0.029557020843199666,0.0,0.0030318183940087244,0.10175001320871345,0.005916169677095232,0.06943231747718233,0.002911749591810032,0.0,0.034718489064700764,HM-STAR,0.9328185822022516,0.10175001320871345,HM-STAR,1
2CXO J203246.4+412422,0.0,0.007300907288327175,0.7226078248649059,0.06773814351395582,0.02028558347129555,0.029591764944422557,3.8888888888888e-05,0.15243688702820393,0.0,0.006192881625571254,0.17672777175910015,0.039718284229638336,0.013985588775197262,0.02502836742021931,0.00022687332407139938,0.105544659978556,HM-STAR,0.7226078248649059,0.17672777175910015,HM-STAR,1
2CXO J203249.6+412536,0.0,0.0030082401054928377,0.7850176167841894,0.02177489945964043,0.018992162775040226,0.013746569993988829,0.0,0.15746051088164825,0.0,0.010620281755670773,0.0613166415883872,0.01177137536636415,0.018991946073818697,0.010165158567672463,0.0,0.038745402510502104,HM-STAR,0.7850176167841894,0.0613166415883872,HM-STAR,1
2CXO J203258.9+410430,0.0,0.0003221624515200534,0.9893721629997445,0.0013820353407338485,0.00224325877456434,2.2167920599718513e-05,0.0,0.00665821251283742,0.0,0.0010409442791348132,0.01082047125253129,0.003124699719803466,0.0035147107194324215,8.566565182565016e-05,0.0,0.006769276926727134,HM-STAR,0.9893721629997445,0.01082047125253129,HM-STAR,1
2CXO J203259.0+411759,0.0,0.005095470637512124,0.9452168613514275,0.010179724176343316,0.006132115501581693,0.0070160177505843415,2.5e-05,0.026334810582550956,0.0,0.007630509824518389,0.0468547214659775,0.00822276332382401,0.010763705308217951,0.0080864710005444,0.00025,0.026070092617627594,HM-STAR,0.9452168613514275,0.0468547214659775,HM-STAR,1
2CXO J203259.1+412425,0.0,0.0003458102704362502,0.9098696506819117,0.00144321752756854,0.06519132991673048,7.524075605761554e-05,0.0,0.023074750847295437,0.0,0.0009539097310925286,0.06432826010524294,0.004018039597749532,0.05023547994827792,0.00034157649065204255,0.0,0.016967890075442416,HM-STAR,0.9098696506819117,0.06432826010524294,HM-STAR,1
2CXO J203259.7+411419,0.0,0.0004143571728320135,0.9761190830135927,0.0052191020245783174,0.0028364627148118123,5.361176627986542e-05,0.0,0.015357383307905243,0.0,0.0013631240314674698,0.035053532033076595,0.014137071623650367,0.005001124870238492,0.0002485866828514975,0.0,0.021565546396450766,HM-STAR,0.9761190830135927,0.035053532033076595,HM-STAR,1
2CXO J203303.8+411736,0.0,0.01973312514078457,0.5027996099639388,0.11277294108777819,0.029424540544443878,0.15533859448953297,0.001890813008130056,0.17804037576539142,0.0,0.02250146159383108,0.1133454455329313,0.03163199675038045,0.019467379221283016,0.060728846242738686,0.0040604193059522444,0.059286370397130854,HM-STAR,0.5027996099639388,0.1133454455329313,HM-STAR,0
2CXO J203305.7+413150,0.0,0.0013551319015846748,0.9573684163417407,0.008243950612540258,0.0034016346255519806,0.00045657231007095267,0.0,0.029174294208511257,0.0,0.0028086588510158016,0.03782799816026844,0.015082771544634794,0.004055243165060487,0.0014831204273483413,0.0,0.025387554416542075,HM-STAR,0.9573684163417407,0.03782799816026844,HM-STAR,1
2CXO J203309.1+411343,0.0,0.002121716301478051,0.9015788638179332,0.006961835474502871,0.013381377122437857,0.0019275846115783452,3.9999999999999e-05,0.07398862267206964,0.0,0.004474407619572799,0.06579825660016506,0.006828936437582461,0.01281993331071203,0.002870885822826313,0.00033927366796332047,0.05345657150320303,HM-STAR,0.9015788638179332,0.06579825660016506,HM-STAR,1
2CXO J203311.0+411445,0.0,0.021546408475398945,0.03596824383393175,0.000792539682539674,0.6980669441186115,0.015736217447386066,0.000286013071895423,0.2276036333702365,0.0,0.012199884831381319,0.018518922347509275,0.0015452613854171342,0.07950768159440184,0.009516671513050204,0.0016704761453151203,0.06583793461832577,LM-STAR,0.6980669441186115,0.07950768159440184,LM-STAR,1
2CXO J203313.6+411305,0.0,0.0006593670413212858,0.9921075156711914,0.0006931421479012299,0.0011587544327381783,1.4419064547098798e-05,0.0,0.005366801642300845,0.0,0.0016286355929485666,0.010131088475023812,0.0017376801140541452,0.0015360423349622106,5.647742732016887e-05,0.0,0.007587859304484647,HM-STAR,0.9921075156711914,0.010131088475023812,HM-STAR,1
2CXO J203315.2+412956,3.3333333333333e-05,0.001716429982959159,0.9825645506203334,0.0015389637230139167,0.0045590953428361145,0.0001624082469050226,0.0,0.009425218750619023,0.00033333333333333007,0.017037628292504946,0.07335987000655746,0.008190945716917543,0.02720747707954769,0.001368607799306479,0.0,0.03329862419698513,HM-STAR,0.9825645506203334,0.07335987000655746,HM-STAR,1
2CXO J203315.7+412017,0.0,0.00538502467961559,0.8505595844131496,0.0010665036483678031,0.10215168653018707,0.00015404126408361606,0.0,0.040683159464596316,0.0,0.005206134487858842,0.08069048386385935,0.002363750961602853,0.06940542419215148,0.00046187400234201485,0.0,0.015389377904352885,HM-STAR,0.8505595844131496,0.08069048386385935,HM-STAR,1
2CXO J203317.3+411454,2.2222222222222e-05,0.00139271081194506,0.8780918369702232,0.004300230234982896,0.008072407276735034,6.486500928701668e-05,1.1111111111111e-05,0.10804461636349337,0.00022222222222222004,0.005982342495717643,0.060915977028917524,0.0045731418225948076,0.013166225393503069,0.00033870895260733276,0.00011111111111110999,0.04952341951998533,HM-STAR,0.8780918369702232,0.060915977028917524,HM-STAR,1
2CXO J203318.0+412136,0.0,0.0007607091036277778,0.9717324495712454,0.00018270037369143646,0.014630844363872275,0.00016684689122072673,0.0,0.012526449696342389,0.0,0.0013006866191287356,0.020455048210560427,0.0005601019936420319,0.01668100147606305,0.0005420891032957974,0.0,0.007853239322977455,HM-STAR,0.9717324495712454,0.020455048210560427,HM-STAR,1
2CXO J203318.2+411739,0.0,0.005032309197805879,0.889095386530279,0.012108056013124518,0.003212068187952465,0.01968701437786286,0.0,0.07086516569297521,0.0,0.003818014329766115,0.0378722053657502,0.009453358397627011,0.002523764453191305,0.013481122322462506,0.0,0.02166496963565734,HM-STAR,0.889095386530279,0.0378722053657502,HM-STAR,1
2CXO J203321.0+411740,0.0,0.00016071647063872977,0.9903312837957059,0.00010947710654333514,0.005565671587571669,9.628674212669745e-06,0.0,0.00382322236532774,0.0,0.0006038995916600196,0.02100825355547664,0.0003492438432914074,0.015177412556034194,1.4618420096288397e-05,0.0,0.0061917947650624245,HM-STAR,0.9903312837957059,0.02100825355547664,HM-STAR,1
2CXO J203321.2+411839,0.0,0.018523795920395925,0.658934012210802,0.017208274504227523,0.026401139977706625,0.02601790481599839,6.8333333333332e-05,0.2528465392375361,0.0,0.013522378946724083,0.16834377808890894,0.016447746055261007,0.01785388059702052,0.0200768438340266,0.00036943104791622365,0.11769133232724376,HM-STAR,0.658934012210802,0.16834377808890894,HM-STAR,0
2CXO J203326.1+411549,0.0,0.010230719181491316,0.7622026074693221,0.03468944779584699,0.008566390171003168,0.012841239884672255,0.00042934523809523,0.1710402502595688,0.0,0.0068356127943080625,0.07313566090580058,0.01609176382786524,0.004829694325206687,0.009449983084408977,0.0009317744966093259,0.07105119022611973,HM-STAR,0.7622026074693221,0.07313566090580058,HM-STAR,1
2CXO J203326.7+411059,0.0,0.016636576463832493,0.9019126679890984,0.012725676415952299,0.0049873306560262185,0.0023255942590061297,0.0,0.061412154216084376,0.0,0.009393635181209808,0.03032722685197814,0.007717528383556301,0.00330437030612039,0.002404384199799499,0.0,0.021775114302989028,HM-STAR,0.9019126679890984,0.03032722685197814,HM-STAR,1
2CXO J203330.2+413557,0.0,0.002282553332798521,0.9334021610670359,0.0005772409014350508,0.032123266643456445,0.0005188898943688195,0.0,0.031095888160905166,0.0,0.0025308135470685765,0.040523017072033846,0.0016511475350765635,0.026234096398032723,0.001565385795054112,0.0,0.01700511101858795,HM-STAR,0.9334021610670359,0.040523017072033846,HM-STAR,1
2CXO J203333.9+411937,0.0,0.0020968620982065563,0.9400038731411591,0.019372625800859085,0.0025606471100057355,0.0012840225215446641,0.0,0.03468196932822475,0.0,0.0030180397346424533,0.039795261111782804,0.02104454844854777,0.004030495333435257,0.003108597529629921,0.0,0.02223997246715398,HM-STAR,0.9400038731411591,0.039795261111782804,HM-STAR,1
2CXO J203342.1-472343,0.26097804217944504,0.18869946863749715,0.001666844555633079,0.00416070910324976,0.01392341523069713,0.4544411409544542,0.007906300675804855,0.0682240786632186,0.08224058742112005,0.06259013950184948,0.0018870810586237789,0.002926652838144395,0.0098082525607129,0.07706428490580805,0.0052535220730317135,0.02691080465458226,LMXB,0.4544411409544542,0.07706428490580805,AGN,0
2CXO J203346.8+410801,0.0,4.4293699008128565e-05,0.9811365387621476,0.006972777390124672,0.0007685404701830384,0.0003898027397046179,0.0,0.010688046938831946,0.0,0.0003324958216575807,0.04002756336719455,0.018323386281517827,0.0015946712903240916,0.0011508262836684067,0.0,0.0234921289997162,HM-STAR,0.9811365387621476,0.04002756336719455,HM-STAR,1
2CXO J203347.7+412041,0.0,5.386024585295038e-05,0.887173403522937,0.0010990973849149322,0.0801162854587304,4.2947971706976914e-05,0.0,0.03151440541585764,0.0,0.00027013758167004735,0.058403972068791436,0.003712945998536854,0.047154116011039915,0.00033677623545671495,0.0,0.022973880037826428,HM-STAR,0.887173403522937,0.058403972068791436,HM-STAR,1
2CXO J203348.8+411940,0.0,0.03530054064756752,0.6677125523855976,0.09621619598824074,0.04096888161623468,0.08137902931969201,6.666666666666e-06,0.07841613337600063,0.0,0.022407425032759366,0.0806074164601532,0.03608672859550091,0.030307919500465658,0.03810651948522895,6.666666666665999e-05,0.022371748387071407,HM-STAR,0.6677125523855976,0.0806074164601532,HM-STAR,1
2CXO J203402.0+412945,0.01024510053686281,0.12962384581903952,0.2858899029974571,0.06107886582163103,0.07378052378066972,0.07899055691903004,0.02731094236754221,0.33308026175776734,0.0059477184376462424,0.025112097031019603,0.04742726357932456,0.015271575981001177,0.017032885435632795,0.018246415944405882,0.016704226848569006,0.03541794704782074,YSO,0.33308026175776734,0.03541794704782074,HM-STAR,0
2CXO J203404.8+410513,0.0,0.00026153396811587224,0.9803774179295456,0.0012883690434487662,0.006748478069476149,2.0866465368801403e-05,0.0,0.011303334524044709,0.0,0.0006721053632777768,0.026030688035141723,0.0018759588621186458,0.008808710967144483,0.00011127206689487064,0.0,0.018569216044557184,HM-STAR,0.9803774179295456,0.026030688035141723,HM-STAR,1
2CXO J203416.0+410219,0.0,0.002817060733843385,0.9741348475662446,0.001994071825088172,0.00629757432519348,9.763535159546716e-05,1.1111111111111e-05,0.01464769908692374,0.0,0.017994897317627306,0.0677795937243631,0.003882289595433543,0.026185708653072612,0.0005396594055045149,0.00011111111111111003,0.02412569394656859,HM-STAR,0.9741348475662446,0.0677795937243631,HM-STAR,1
2CXO J203424.5+412625,0.0,0.017099956379838178,0.8453916972982428,0.005910638564101403,0.003960404373644838,0.0025217917419469047,0.0,0.12511551164222579,0.0,0.009997005667058292,0.04278910787970703,0.006297413197176462,0.0034495207292196814,0.0029335263524133326,0.0,0.03783676933386202,HM-STAR,0.8453916972982428,0.04278910787970703,HM-STAR,1
2CXO J203547.0+412244,0.0,0.009749873553867082,0.2729447160205711,0.006486261631089174,0.03310983576363964,0.001038888888888876,0.0,0.676670424141944,0.0,0.005591929870326871,0.05063730906415469,0.0047858265749573334,0.01712557561661522,0.0017776637870300762,0.0,0.05522949525111299,YSO,0.676670424141944,0.05522949525111299,HM-STAR,1
2CXO J204320.8+171129,0.13858620840265115,0.0003187281982201015,0.0016369472872347795,0.0,0.003142032495948157,0.08505329413873683,0.77109292760494,0.00016986187226889816,0.08124527940834035,0.0006851137279776455,0.008692080774482316,0.0,0.006114527982579641,0.07981850306715786,0.12873987366892617,0.0004024792898890001,NS,0.77109292760494,0.12873987366892617,LMXB,1
2CXO J204710.2+105307,0.23957203208238448,0.025337562660570318,0.012947335870577004,4.4385858331132e-06,0.0004045656417505093,0.5067969134039239,0.2102419140243426,0.004695237730617979,0.11822373447272716,0.019898296666443018,0.010481159804397011,2.0568332067162376e-05,0.0032147517228357757,0.1648420607942201,0.1310603626010181,0.01636728125007204,LMXB,0.5067969134039239,0.1648420607942201,LMXB,0
2CXO J204726.7+105139,2.7777777777777003e-05,4.1943178331395476e-05,0.017485367999197005,0.0,0.9809131808165087,1.3333333333332e-05,0.0,0.001518396894851848,0.0001603750747748919,0.000342743211989908,0.028700537561236937,0.0,0.030503561076163553,9.380352942418376e-05,0.0,0.002917125592340118,LM-STAR,0.9809131808165087,0.030503561076163553,LM-STAR,1
2CXO J204812.1+070117,0.9489033728230427,0.016653671618867293,0.004592346145147983,0.001334206349206335,0.000282222222222218,0.020898389500467122,0.0018476017697280362,0.005488189571318088,0.029400649018069918,0.012025389285528106,0.00436585417703525,0.0020747622982664462,0.0008051802601145885,0.012388755684980074,0.003012906038076056,0.0041128303140869175,AGN,0.9489033728230427,0.029400649018069918,AGN,1
2CXO J205107.5-082737,0.30627440989634364,0.012348691309022091,0.008618298898742514,0.0,0.001645395294267772,0.28010795731099847,0.38982518457950127,0.001180062711124007,0.0865360114900029,0.012346278011258526,0.005124526852138872,0.0,0.0027714893706040126,0.0836526292803568,0.11117921565172657,0.0014779891315632088,NS,0.38982518457950127,0.11117921565172657,LMXB,0
2CXO J205114.9-523726,0.0031525831419051352,0.0004705846983595293,0.12638035871197306,0.0005945424836601239,0.8490118518755401,1.7777777777777e-05,0.0,0.020372301310784248,0.002594355305661733,0.0011290886412246971,0.032697043511673095,0.001368521904893194,0.0380510653033273,0.00012899798007216998,0.0,0.008738809433697347,LM-STAR,0.8490118518755401,0.0380510653033273,LM-STAR,1
2CXO J205448.6-582715,0.009613253968253934,0.013365793650793609,0.20218262017300453,0.004802142857142824,0.634964517235477,0.0014088888888888751,0.00037730158730158494,0.13328548163913745,0.01090309011060896,0.011027715624286304,0.0917560455606448,0.005483480478937022,0.1207845654725734,0.003572634695594138,0.001926629597544477,0.08238093086414033,LM-STAR,0.634964517235477,0.1207845654725734,LM-STAR,1
